#{"t_start": 1700738008.979858, "env_id": "None"}
r,l,t
0.83132,44,55.410628
0.80196,52,55.450561
0.80232,52,55.45592
0.7986,53,55.467461
0.81276,49,55.491195
0.7878,56,57.353136
0.81652,48,57.372223
0.83824,42,57.407446
0.85648,37,57.433978
0.8528,38,57.485712
0.83444,43,57.509017
0.83092,44,57.532927
0.82708,45,57.564207
0.83484,43,57.604648
0.82344,46,57.638692
0.83804,42,57.650052
0.8274,45,57.69551
0.83484,43,57.735865
0.83464,43,57.75861
0.83856,42,57.776995
0.84552,40,57.833016
0.82012,47,57.833085
0.81624,48,57.910531
0.813,49,57.928854
0.86024,36,57.940658
0.80576,51,57.987408
0.83432,43,58.006858
0.83072,44,58.030551
0.82744,45,58.096112
0.82008,47,58.107819
0.84548,40,58.146112
0.83132,44,58.187501
0.8202,47,58.216191
0.86724,34,58.59258
0.86724,34,58.592638
0.86724,34,58.592647
0.86724,34,58.592655
0.86724,34,58.592661
0.86724,34,58.592667
0.86724,34,58.592673
0.86724,34,58.592678
0.85248,38,58.895497
0.84184,41,58.913072
0.83452,43,58.924419
0.83112,44,58.931859
0.83104,44,58.93191
0.81636,48,58.955257
0.80956,50,58.96775
0.79496,54,58.992244
0.82724,45,59.157085
0.83492,43,59.163657
0.84188,41,59.170132
0.84188,41,59.170191
0.84564,40,59.199997
0.80592,51,59.224665
0.84548,40,59.224715
0.80968,50,61.099189
0.8526,38,61.240404
0.8384,42,61.252598
0.84192,41,61.259691
0.86356,35,61.27759
0.81328,49,61.301832
0.8242,46,61.319213
0.81684,48,61.353248
0.82364,46,61.364631
0.84212,41,61.48213
0.83808,42,61.504273
0.82032,47,61.528299
0.83472,43,61.528346
0.8308,44,61.557474
0.82384,46,61.587498
0.83816,42,61.599161
0.83488,43,61.617777
0.85648,37,61.699631
0.85632,37,61.723606
0.84524,40,61.762976
0.83852,42,61.773414
0.84928,39,61.845076
0.82388,46,61.85705
0.8018,52,61.862572
0.80612,51,61.89741
0.84184,41,61.938184
0.83112,44,61.980488
0.8272,45,62.029496
0.813,49,62.064295
0.83104,44,62.106741
0.84172,41,62.106795
0.82012,47,62.135703
0.83108,44,62.159076
0.83452,43,62.192821
0.83472,43,62.234162
0.83112,44,62.284349
0.84176,41,62.301818
0.84532,40,62.338725
0.84572,40,62.338789
0.82764,45,62.393499
0.84908,39,62.416585
0.82384,46,62.423447
0.85988,36,62.441347
0.83812,42,62.529109
0.84904,39,62.564072
0.84188,41,62.576497
0.81304,49,64.435494
0.86336,35,64.477358
0.83828,42,64.489053
0.83132,44,64.520866
0.83796,42,64.531334
0.84552,40,64.60422
0.86008,36,64.616618
0.86348,35,64.623028
0.87084,33,64.623087
0.85676,37,64.68492
0.85616,37,64.697459
0.86372,35,64.720679
0.83112,44,64.782035
0.8452,40,64.843472
0.84544,40,64.849046
0.8418,41,64.855462
0.82368,46,64.868086
0.84904,39,64.917396
0.82724,45,64.939567
0.8458,40,64.945903
0.85264,38,64.996668
0.8492,39,65.07252
0.83476,43,65.088629
0.82752,45,65.094341
0.82752,45,65.116784
0.84172,41,65.146314
0.83824,42,65.17525
0.83816,42,65.183051
0.84188,41,65.226797
0.87084,33,65.622205
0.87084,33,65.622263
0.87084,33,65.622273
0.87084,33,65.622282
0.87084,33,65.62229
0.87084,33,65.622297
0.87084,33,65.622304
0.87084,33,65.622311
0.85648,37,65.927957
0.85632,37,65.928016
0.85292,38,65.933923
0.84904,39,65.940581
0.84912,39,65.940629
0.83468,43,65.963727
0.83472,43,65.96377
0.82752,45,65.977111
0.84184,41,66.171284
0.83816,42,66.177946
0.84204,41,66.184164
0.82776,45,66.20205
0.84192,41,66.208401
0.84552,40,66.214805
0.83128,44,66.227321
0.81684,48,66.227388
0.87056,33,68.256884
0.8564,37,68.256957
0.8492,39,68.263571
0.84888,39,68.276067
0.85248,38,68.293961
0.85984,36,68.300584
0.85288,38,68.300634
0.84176,41,68.3291
0.85324,38,68.478076
0.8526,38,68.478144
0.87084,33,68.483605
0.849,39,68.490324
0.84552,40,68.507593
0.85264,38,68.518245
0.85268,38,68.518303
0.85296,38,68.547083
0.86712,34,68.673853
0.85264,38,68.697624
0.8564,37,68.703229
0.85992,36,68.714973
0.86392,35,68.720628
0.83816,42,68.725995
0.8672,34,68.742784
0.84536,40,68.749371
0.8528,38,68.890083
0.86344,35,68.895916
0.85276,38,68.919402
0.8564,37,68.925599
0.8634,35,68.943182
0.85284,38,68.943238
0.83456,43,68.964733
0.84592,40,68.97672
0.87064,33,69.118807
0.84548,40,69.125525
0.838,42,69.142179
0.85984,36,69.15376
0.84196,41,69.183305
0.81344,49,69.205858
0.8416,41,69.21709
0.83128,44,69.22364
0.85616,37,69.332417
0.83844,42,69.36624
0.838,42,69.382897
0.84908,39,69.407175
0.82792,45,69.412893
0.84192,41,69.441648
0.84892,39,69.441709
0.83848,42,69.465815
0.85988,36,69.543047
0.84912,39,69.614939
0.83092,44,69.628741
0.849,39,69.640985
0.8488,39,69.647746
0.85636,37,69.665215
0.85992,36,69.682684
0.83124,44,71.534671
0.85636,37,71.591658
0.87084,33,71.651503
0.8706,33,71.663024
0.8562,37,71.663078
0.8674,34,71.674518
0.84536,40,71.724279
0.84172,41,71.747738
0.85272,38,71.75442
0.87084,33,71.781142
0.87076,33,71.84
0.86344,35,71.863871
0.86352,35,71.863926
0.86708,34,71.870474
0.84912,39,71.949463
0.86376,35,71.955975
0.85612,37,71.961847
0.85624,37,71.995685
0.8852,29,72.030468
0.86716,34,72.036842
0.86392,35,72.072439
0.86008,36,72.072496
0.87436,32,72.132777
0.8636,35,72.160763
0.85276,38,72.172749
0.85264,38,72.214116
0.86728,34,72.226957
0.85984,36,72.243303
0.85988,36,72.27977
0.84892,39,72.297677
0.8852,29,72.649217
0.8852,29,72.649278
0.8852,29,72.649287
0.8852,29,72.649294
0.8852,29,72.649301
0.8852,29,72.649307
0.8852,29,72.649313
0.8852,29,72.649318
0.8706,33,72.931373
0.86704,34,72.937755
0.8634,35,72.944403
0.86,36,72.950923
0.86,36,72.950973
0.86016,36,72.950982
0.85636,37,72.957113
0.84896,39,72.969129
0.87436,32,73.125836
0.87072,33,73.142912
0.87428,32,73.142967
0.86356,35,73.155927
0.85288,38,73.167328
0.84548,40,73.167379
0.8526,38,73.173961
0.86332,35,73.174015
0.85992,36,73.333988
0.86716,34,73.340977
0.86724,34,73.341026
0.8744,32,73.358021
0.86332,35,73.358069
0.85268,38,73.388069
0.85268,38,73.394953
0.84548,40,73.40056
0.8708,33,75.371883
0.86712,34,75.371948
0.85976,36,75.390074
0.86336,35,75.401651
0.85608,37,75.413197
0.86332,35,75.430765
0.86732,34,75.430815
0.85992,36,75.449719
0.86728,34,75.573863
0.85648,37,75.590533
0.86348,35,75.596031
0.87428,32,75.619174
0.8562,37,75.619228
0.8744,32,75.619237
0.84912,39,75.641655
0.85996,36,75.659504
0.86348,35,75.775762
0.87452,32,75.775822
0.86716,34,75.79337
0.87788,31,75.79955
