#{"t_start": 1707741403.8142521, "env_id": "None"}
r,l,t
0.3967033,58,476.15787
0.5446154,43,476.364906
0.5343956,44,476.536819
0.54362637,43,476.570767
0.5643956,41,476.659884
0.5043956,47,476.707879
0.55406594,42,476.720124
0.4452747,53,476.733834
0.5052747,47,476.871455
0.4943956,48,477.005862
0.5243956,45,477.111619
0.45527473,52,477.185224
0.5343956,44,477.234261
0.5047253,47,477.285644
0.4243956,55,477.32741
0.48516482,49,477.327487
0.4854945,49,477.478396
0.44538462,53,477.703484
0.50362635,47,477.745278
0.51472527,46,477.795598
0.51516485,46,477.851123
0.53483516,44,477.917732
0.4653846,51,477.970496
0.47483516,50,477.99412
0.46615386,51,478.171825
0.4846154,49,478.397184
0.43604395,54,478.426256
0.5350549,44,478.445909
0.47494507,50,478.475501
0.5241758,45,478.594776
0.503956,47,478.594837
0.45417583,52,478.60796
0.51472527,46,478.768541
0.5345055,44,502.805921
0.53406596,44,502.841433
0.50461537,47,502.841558
0.4654945,51,502.88826
0.57384616,40,502.958941
0.50384617,47,503.05562
0.42637363,55,503.182158
0.4956044,48,503.310378
0.53472525,44,503.520661
0.55395603,42,503.557918
0.5350549,44,503.557984
0.5042857,47,503.598019
0.48494506,49,503.737074
0.49527472,48,503.800248
0.5145055,46,503.87138
0.49483517,48,503.972263
0.5152747,46,504.103639
0.51461536,46,504.124608
0.5042857,47,504.136972
0.5246154,45,504.146402
0.56417584,41,504.261959
0.46516484,51,504.321902
0.6037363,37,505.282926
0.6037363,37,505.282978
0.6037363,37,505.282988
0.6037363,37,505.282995
0.6037363,37,505.283001
0.6037363,37,505.283007
0.6037363,37,505.283012
0.6037363,37,505.283018
0.5432967,43,505.82385
0.5346154,44,505.83739
0.5243956,45,505.8518
0.51428574,46,505.863163
0.50417584,47,505.877881
0.4956044,48,505.893452
0.47505495,50,505.920534
0.46527472,51,505.934584
0.563956,41,506.430981
0.48472527,49,506.505127
0.46483517,51,506.516835
0.48516482,49,506.550968
0.49626374,48,506.551014
0.4564835,52,506.563516
0.47450548,50,506.602413
0.44604397,53,506.661596
0.5240659,45,530.253117
0.5053846,47,530.357817
0.5332967,44,530.357874
0.5145055,46,530.357885
0.5243956,45,530.387111
0.51505494,46,530.387172
0.47428572,50,530.48453
0.4846154,49,530.524082
0.5742857,40,530.735524
0.5739561,40,530.82689
0.5632967,41,530.841663
0.5441758,43,530.867309
0.45483518,52,531.006267
0.4468132,53,531.018584
0.5143956,46,531.031267
0.5341758,44,531.042943
0.5446154,43,531.267944
0.51516485,46,531.443925
0.49461538,48,531.443983
0.44670328,53,531.496372
0.52395606,45,531.570963
0.48483518,49,531.645523
0.4446154,53,531.683374
0.44494507,53,531.710583
