#{"t_start": 1701783028.5443258, "env_id": "None"}
r,l,t
0.74496,71,40.04615
0.7448,71,40.070362
0.71824,79,40.083451
0.71472,80,40.161426
0.77268,63,40.234744
0.7152,80,40.246726
0.75188,69,40.306833
0.7752,62,40.423074
0.70908,82,40.464374
0.81376,51,40.841948
0.81376,51,40.842006
0.76944,64,40.886659
0.74516,71,40.911552
0.74516,71,40.911614
0.74516,71,40.911628
0.74516,71,40.911636
0.74516,71,40.911646
0.85264,40,41.042846
0.83116,46,41.158722
0.78024,61,41.170448
0.80348,54,41.247796
0.80044,55,41.254094
0.7654,65,43.293294
0.76236,66,43.302115
0.7456,71,43.357955
0.79052,58,43.407939
0.82128,49,43.485021
0.79408,57,43.52302
0.8488,41,43.589589
0.80004,55,43.615989
0.7692,64,43.669254
0.80664,53,43.676755
0.78024,61,43.798568
0.74844,70,43.812094
0.79396,57,43.846878
0.85636,39,43.860216
0.8184,50,43.904104
0.8494,41,43.922207
0.77324,63,43.922268
0.81464,51,43.992641
0.78296,60,44.171893
0.80328,54,44.186329
0.79068,58,44.224
0.76296,66,44.224058
0.80352,54,44.241148
0.78708,59,44.289611
0.74948,70,44.358909
0.76976,64,44.390248
0.83064,46,44.509635
0.75588,68,44.592775
0.74856,70,44.620722
0.74528,71,44.663883
0.7454,71,44.681394
0.80056,55,44.700688
0.73868,73,44.744754
0.78436,60,44.762
0.78032,61,44.888926
0.79344,57,46.874766
0.82728,47,46.880684
0.76612,65,46.948417
0.79312,57,46.961051
0.76204,66,47.040613
0.7618,66,47.084093
0.772,63,47.084149
0.76196,66,47.233393
0.79044,58,47.24677
0.75508,68,47.318711
0.79036,58,47.326304
0.7664,65,47.383953
0.79004,58,47.46341
0.7626,66,47.511613
0.71084,81,47.559758
0.77932,61,47.623562
0.81832,50,47.641781
0.77724,62,47.641832
0.76892,64,47.728089
0.74856,70,47.829587
0.7552,68,47.945378
0.7832,60,47.945434
0.71508,80,47.969822
0.8006,55,48.427275
0.8006,55,48.427326
0.7798,61,48.451395
0.75712,68,48.475355
0.75712,68,48.475413
0.75712,68,48.475426
0.75712,68,48.475434
0.70756,82,48.675204
0.79392,57,48.872904
0.79036,58,48.880753
0.77624,62,48.991054
0.77208,63,48.998985
0.76588,65,49.013174
0.76196,66,49.01933
0.7394,73,49.019387
0.7862,59,51.021876
0.77668,62,51.240736
0.84516,42,51.247279
0.8316,46,51.254579
0.75592,68,51.275367
0.81024,52,51.305859
0.79048,58,51.323474
0.76564,65,51.394165
0.7424,72,51.478696
0.801,55,51.597843
0.7836,60,51.647367
0.78344,60,51.677691
0.74928,70,51.685425
0.78392,60,51.697687
0.73588,74,51.704315
0.79664,56,51.742089
0.83188,46,51.884304
0.7282,76,51.952033
0.81872,50,51.958079
0.81816,50,52.00562
0.80472,54,52.041798
0.79448,57,52.099595
0.7522,69,52.112853
0.73564,74,52.154986
0.829,47,52.185415
0.79412,57,52.316152
0.81052,52,52.371884
0.77336,63,52.408118
0.74468,71,52.408181
0.77684,62,52.500241
0.75296,69,52.53172
0.79444,57,52.539757
0.77724,62,52.539807
0.80484,54,54.592887
0.81692,50,54.662841
0.78392,60,54.725279
0.75212,69,54.743921
0.79052,58,54.805992
0.80124,55,54.824719
0.7926,57,54.837695
0.79028,58,54.837745
0.79208,57,54.946845
0.83136,46,54.946905
0.8172,50,55.055333
0.8072,53,55.139258
0.75572,68,55.153144
0.81012,52,55.167434
0.8118,52,55.167492
0.7896,58,55.191755
0.87964,32,55.366438
0.76348,66,55.366495
0.75812,67,55.372863
0.8064,53,55.472356
0.74256,72,55.509075
0.76164,66,55.566049
0.7542,68,55.590785
0.76548,65,55.597002
0.8516,40,55.623654
0.85208,40,55.989821
0.85208,40,55.989878
0.83108,46,56.010404
0.7588,67,56.088955
0.7588,67,56.089022
0.73552,74,56.114233
0.73552,74,56.114294
0.73552,74,56.114303
0.78972,58,56.27185
0.76232,66,56.321046
0.7666,65,56.35607
0.84528,42,56.388628
0.82484,48,56.428146
0.82052,49,56.435691
0.77248,63,56.481724
0.77364,63,56.481779
0.80036,55,56.624793
0.81376,51,58.644895
0.80724,53,58.727476
0.7794,61,58.739518
0.73536,74,58.760175
0.81452,51,58.766621
0.783,60,58.778361
0.7896,58,58.808067
0.82068,49,58.954868
0.75228,69,59.028508
0.82416,48,59.064587
0.78008,61,59.15385
0.74188,72,59.187228
0.74876,70,59.22548
0.72468,77,59.231577
0.73492,74,59.28005
0.77288,63,59.358621
0.78732,59,59.403236
0.74252,72,59.52567
0.77916,61,59.576743
0.75904,67,59.584377
0.77992,61,59.623607
0.7766,62,59.623666
0.80072,55,59.710924
0.75572,68,59.717905
0.7832,60,59.786055
0.75544,68,59.957527
0.79056,58,59.987694
0.76532,65,59.993502
0.74592,71,60.026617
0.75192,69,60.060849
0.78288,60,60.091855
0.7174,79,60.22042
0.732,75,62.197228
0.78244,60,62.27785
0.81816,50,62.317309
0.7692,64,62.338992
0.76256,66,62.39274
0.72192,78,62.438399
0.75884,67,62.466001
0.74604,71,62.623059
0.72276,78,62.710907
0.82848,47,62.744919
0.733,75,62.770093
0.74216,72,62.791561
0.73772,73,62.816902
0.78648,59,62.848329
0.72936,76,62.889236
0.80076,55,62.983927
0.83236,46,63.073225
0.76592,65,63.14212
0.75612,68,63.193177
0.88916,29,63.550663
0.88916,29,63.550719
0.88916,29,63.550729
0.85972,38,63.584266
0.85972,38,63.584324
0.85972,38,63.584333
0.85972,38,63.58434
0.82864,47,63.61966
0.8076,53,63.964703
0.80392,54,63.97255
0.79392,57,64.04987
0.72792,76,64.115204
0.75584,68,64.123074
0.75256,69,64.130721
0.7694,64,64.162221
0.73984,73,64.162269
0.79008,58,64.353824
0.8306,46,64.362609
0.84488,42,66.388145
0.76608,65,66.388217
0.82716,47,66.454322
0.78964,58,66.484922
0.77976,61,66.541917
0.73164,75,66.602393
0.81464,51,66.665981
0.7762,62,66.727266
0.79736,56,66.738934
0.79016,58,66.752437
0.82132,49,66.791002
0.81424,51,66.861578
0.73892,73,66.912909
0.766,65,67.016176
0.8002,55,67.016244
0.80752,53,67.125751
0.77984,61,67.12581
0.75552,68,67.158647
0.7622,66,67.172815
0.82428,48,67.218882
0.72852,76,67.348458
0.80016,55,67.367325
0.75896,67,67.447071
0.77648,62,67.528669
0.76272,66,67.553094
0.7768,62,67.575418
0.84444,42,67.618466
0.77276,63,67.626141
0.73572,74,67.637946
0.80416,54,67.714095
0.86232,37,67.769618
0.80076,55,67.801975
0.84788,41,67.819537
0.83456,45,67.929701
0.78308,60,67.964475
0.76256,66,69.960774
0.72792,76,70.029687
0.76896,64,70.042762
0.78372,60,70.100011
0.78704,59,70.113722
0.73884,73,70.150803
0.75628,68,70.275581
0.7664,65,70.289455
0.86952,35,70.321021
0.76316,66,70.374136
0.86648,36,70.3742
0.8144,51,70.436033
0.76648,65,70.443494
0.74936,70,70.487742
0.8306,46,70.577009
0.80412,54,70.617975
0.80376,54,70.661643
0.81412,51,70.700292
0.78664,59,70.751512
0.81372,51,70.765291
0.80392,54,70.776884
0.83076,46,70.776956
0.83508,45,71.214197
0.83176,46,71.217915
0.83176,46,71.217971
0.83176,46,71.217983
0.752,69,71.30334
0.73268,75,71.32722
0.73268,75,71.327282
0.73268,75,71.327294
0.8836,31,71.348965
0.846,42,71.41504
0.81444,51,71.47416
0.72116,78,71.64061
0.77672,62,71.730284
0.76584,65,71.750104
0.76588,65,71.762913
0.7396,73,71.803793
0.712,81,71.818306
0.73088,75,71.897812
0.74156,72,71.932943
0.81124,52,74.082367
0.7122,81,74.094439
0.75572,68,74.121501
0.7218,78,74.167199
0.72916,76,74.184871
0.71244,81,74.257265
0.73236,75,74.356346
0.70496,83,74.372587
0.82484,48,74.412861
0.79304,57,74.550709
0.7424,72,74.565668
0.75496,68,74.580305
0.78332,60,74.59232
0.76528,65,74.689789
0.7694,64,74.782987
0.75884,67,74.816216
0.81412,51,74.884957
0.742,72,74.890977
0.84588,42,74.974381
0.77988,61,74.980763
0.73016,75,75.059583
0.69492,86,75.154049
0.83756,44,75.182217
0.79352,57,75.259238
0.72528,77,75.293946
0.84896,41,75.326284
0.8028,54,75.326357
0.80312,54,75.332287
0.7078,82,75.361316
0.83828,44,75.478189
0.76224,66,75.60186
0.79616,56,77.618987
0.76268,66,77.649079
0.87244,34,77.649135
0.79988,55,77.649146
0.77648,62,77.685182
0.7898,58,77.692283
0.71464,80,77.792916
0.78668,59,77.904557
0.79656,56,77.983539
0.81092,52,78.001856
0.76596,65,78.008064
0.7592,67,78.050337
0.73548,74,78.091937
0.73172,75,78.135585
0.77624,62,78.165225
0.80992,52,78.21948
0.811,52,78.36906
0.78276,60,78.375084
0.74884,70,78.411287
0.75932,67,78.411344
0.8076,53,78.417744
0.83464,45,78.801876
0.8318,46,78.805677
0.8318,46,78.805746
0.76284,66,78.876675
0.76284,66,78.876733
0.72848,76,78.912189
0.72848,76,78.912256
0.72848,76,78.912267
0.79704,56,79.070015
0.77388,63,79.120544
0.7666,65,79.134092
0.83488,45,79.196101
0.7832,60,79.226301
0.79968,55,79.255732
0.73836,73,79.305722
0.73844,73,79.36408
0.78352,60,79.439604
0.77972,61,79.49872
0.75508,68,79.557141
0.79008,58,79.557209
0.79764,56,79.575038
0.7968,56,79.606657
0.753,69,81.709742
0.7726,63,81.733964
0.77272,63,81.810803
0.82524,48,81.849128
0.77664,62,81.86162
0.77996,61,81.921136
0.80104,55,81.933815
0.74944,70,81.979767
0.7938,57,82.079448
0.7698,64,82.150685
0.8,55,82.208553
0.7976,56,82.230695
0.74908,70,82.27034
0.78376,60,82.371561
0.75232,69,82.371633
0.75236,69,82.384075
0.78968,58,82.461368
0.79324,57,82.526252
0.77972,61,82.611303
0.76932,64,82.646997
0.82116,49,82.690266
0.7628,66,82.702533
0.76276,66,82.809468
0.74932,70,82.821687
0.75944,67,82.889439
0.7866,59,82.901842
0.78416,60,82.991037
0.81752,50,83.017438
0.72488,77,83.143543
0.73892,73,83.15588
0.79744,56,83.168041
0.79664,56,83.251998
0.76016,67,83.252058
0.77668,62,85.27505
0.78,61,85.356682
0.83148,46,85.420979
0.75572,68,85.427283
0.82092,49,85.452089
0.77012,64,85.523045
0.81796,50,85.542115
0.80392,54,85.567717
0.8076,53,85.6078
0.7758,62,85.747439
0.77716,62,85.817522
0.7456,71,85.871323
0.75896,67,85.87937
0.81048,52,85.8986
0.74484,71,85.975527
0.72892,76,86.028836
0.75284,69,86.055896
0.7966,56,86.453099
0.78332,60,86.469913
0.78332,60,86.469973
0.78332,60,86.469984
0.7636,66,86.492937
0.7636,66,86.492992
0.72832,76,86.530082
0.72832,76,86.530132
0.82096,49,86.756544
0.80368,54,86.794623
0.846,42,86.822815
0.7552,68,86.858274
0.79052,58,86.858327
0.76628,65,86.86474
0.76572,65,86.903207
0.78156,61,86.943914
0.77656,62,87.22914
0.74508,71,87.229199
0.75616,68,87.241557
0.78956,58,87.241628
0.78656,59,87.286796
0.7832,60,87.332179
0.73124,75,87.35033
0.72236,78,87.365347
0.831,46,89.498598
0.80696,53,89.607662
0.7756,62,89.613835
0.82484,48,89.62012
0.76028,67,89.633999
0.74628,71,89.670385
0.7698,64,89.753567
0.82076,49,89.809072
0.72924,76,89.81526
0.83176,46,89.9209
0.81832,50,89.927347
0.81064,52,89.935487
0.77572,62,90.009532
0.78344,60,90.047819
0.84904,41,90.067405
0.79064,58,90.183851
0.73532,74,90.221296
0.80348,54,90.266484
0.80084,55,90.286045
0.85532,39,90.298139
0.80436,54,90.356844
0.74552,71,90.382142
0.76288,66,90.486892
0.8722,34,90.499874
0.78984,58,90.551996
0.80004,55,90.573788
0.88632,30,90.690583
0.81352,51,90.715513
0.76556,65,90.722582
0.74864,70,90.722645
0.76596,65,90.774955
0.83116,46,90.849628
0.79008,58,90.94761
0.73244,75,90.984589
0.85864,38,91.01657
0.81464,51,93.024398
0.79432,57,93.030932
0.80372,54,93.043116
0.76312,66,93.112174
0.81096,52,93.163895
0.79052,58,93.29427
0.77964,61,93.354507
0.807,53,93.367186
0.79392,57,93.386293
0.79112,58,93.408872
0.73608,74,93.468739
0.77944,61,93.501661
0.77324,63,93.564257
0.80344,54,93.636715
0.85196,40,93.660869
0.82412,48,93.687926
0.81428,51,94.116065
0.81428,51,94.116126
0.81428,51,94.116137
0.80708,53,94.125308
0.80708,53,94.125366
0.80708,53,94.125377
0.75716,68,94.177242
0.91728,21,94.199859
0.91728,21,94.199909
0.73596,74,94.19992
0.91728,21,94.199928
0.8322,46,94.492369
0.80372,54,94.505411
0.73956,73,94.517442
0.814,51,94.524311
0.71844,79,94.555605
0.7024,84,94.583984
0.77636,62,94.590058
0.75904,67,94.622078
0.85164,40,94.879601
0.81396,51,94.879661
0.78608,59,94.892834
0.77248,63,94.892893
0.79664,56,94.954887
0.7412,72,94.986923
0.72884,76,94.993
0.76912,64,94.998935
0.90728,24,95.051423
0.89304,28,95.064899
0.89312,28,97.131456
0.75188,69,97.296952
0.73564,74,97.340326
0.8002,55,97.37364
0.7552,68,97.393895
0.78356,60,97.419074
0.72148,78,97.427368
0.73828,73,97.43492
0.82828,47,97.454944
0.93492,16,97.536995
0.8416,43,97.677139
0.80024,55,97.705372
0.75952,67,97.737386
0.78976,58,97.758317
0.80388,54,97.782881
0.81756,50,97.78293
0.78256,60,97.816712
0.79004,58,97.921335
0.82796,47,97.987171
0.93792,15,98.08459
0.794,57,98.113459
0.76596,65,98.136773
0.7458,71,98.230114
0.75584,68,98.236589
0.76624,65,98.249162
0.7356,74,98.275934
0.91004,23,98.287575
0.73808,73,98.407286
0.91356,22,98.420615
0.80712,53,98.468763
0.84216,43,98.514074
0.75208,69,98.546636
0.78644,59,98.643231
0.77024,64,98.663659
0.7928,57,98.669819
0.8144,51,100.788986
0.77856,61,100.806559
0.75972,67,100.833974
0.78696,59,100.885496
0.79684,56,100.899608
0.8488,41,100.919074
0.8892,29,100.977085
0.78328,60,101.031775
0.75888,67,101.058297
0.84176,43,101.113017
0.8652,36,101.119137
0.80744,53,101.15465
0.924,19,101.186349
0.90692,24,101.193976
0.77296,63,101.30841
0.80348,54,101.329508
0.75248,69,101.3668
0.95524,10,101.762419
0.83824,44,101.891293
0.83824,44,101.891351
0.83824,44,101.891361
0.79664,56,101.937167
0.79664,56,101.938115
0.79432,57,101.942102
0.78052,61,101.958339
0.81096,52,101.971631
0.83164,46,102.269852
0.80464,54,102.28173
0.73916,73,102.33116
0.77736,62,102.337308
0.73196,75,102.344261
0.72544,77,102.356358
0.75028,70,102.394154
0.749,70,102.420787
0.80128,55,102.627172
0.78332,60,102.719289
0.79024,58,102.719339
0.75304,69,102.731176
0.7834,60,102.744339
0.7688,64,102.750715
0.79084,58,102.770442
0.8008,55,102.77821
0.77976,61,104.996177
0.80388,54,105.057284
0.8082,53,105.06444
0.80396,54,105.079731
0.78356,60,105.085777
0.78392,60,105.085836
0.80804,53,105.099901
0.78244,60,105.138801
0.84576,42,105.334883
0.81124,52,105.418394
0.7978,56,105.445562
0.753,69,105.445624
0.8008,55,105.49228
0.75272,69,105.504583
0.7596,67,105.510639
0.76024,67,105.53168
0.7516,69,105.781204
0.7972,56,105.807617
0.7908,58,105.819567
0.772,63,105.82623
0.8212,49,105.845642
0.75564,68,105.931365
0.73172,75,105.991811
0.73212,75,105.998914
0.83184,46,106.113715
0.78324,60,106.174461
0.79736,56,106.195017
0.77696,62,106.255283
0.75072,69,106.273675
0.81048,52,106.340776
0.7664,65,106.360877
0.7702,64,106.412487
0.89936,26,106.507923
0.84576,42,106.544743
0.90296,25,106.569761
0.72888,76,106.603269
0.76272,66,108.552251
0.71828,79,108.623212
0.74176,72,108.659454
0.77704,62,108.705011
0.88244,31,108.721679
0.84548,42,108.730166
0.7392,73,108.998711
0.81132,52,109.006225
0.8408,43,109.022777
0.75212,69,109.058378
0.80456,54,109.05844
0.7314,75,109.081036
0.79464,57,109.138559
0.93396,16,109.175052
0.87556,33,109.526527
0.87556,33,109.526586
0.87556,33,109.526597
0.85576,39,109.551712
0.84916,41,109.561462
0.79428,57,109.62576
0.78052,61,109.642017
0.78052,61,109.642078
0.83764,44,109.762954
0.827,47,109.786018
0.90284,25,109.800292
0.83076,46,109.822758
0.78988,58,109.866797
0.8072,53,109.889837
0.80768,53,110.036278
0.87244,34,110.074212
0.78352,60,110.090086
0.83732,44,110.133242
0.81124,52,110.154759
0.77012,64,110.262981
0.80996,52,110.279075
