#{"t_start": 1703074572.419735, "env_id": "None"}
r,l,t
0.9307,84,128.558577
0.92988,85,128.58523
0.93148,83,128.585286
0.93063,84,128.625584
0.93072,84,128.625679
0.93066,84,128.653211
0.9363,77,129.54628
0.93794,75,129.562147
0.93471,79,129.642558
0.93392,80,129.656834
0.93468,79,129.684578
0.92577,90,129.755367
0.9291,86,129.827497
0.92739,88,129.827622
0.93387,80,130.683832
0.92902,86,130.774851
0.9323,82,130.848925
0.92659,89,130.897273
0.9355,78,130.913352
0.92658,89,130.913436
0.93065,84,130.940301
0.92823,87,131.0381
0.93225,82,134.642413
0.93313,81,134.797051
0.92743,88,134.823686
0.93388,80,134.841353
0.93225,82,134.886357
0.93072,84,134.916097
0.93231,82,134.916195
0.93144,83,135.031825
0.92587,90,135.916172
0.93955,73,135.950296
0.93149,83,135.977499
0.93316,81,135.977565
0.92824,87,136.081416
0.93065,84,136.081494
0.93713,76,137.428875
0.93713,76,137.428952
0.9355,78,137.450817
0.9355,78,137.45089
0.9355,78,137.450902
0.92903,86,137.524069
0.92903,86,137.524134
0.92903,86,137.524145
0.94116,71,138.413646
0.93875,74,138.463478
0.93389,80,138.540851
0.93552,78,138.540912
0.93313,81,138.552268
0.93144,83,138.717216
0.93066,84,138.730956
0.92741,88,138.787826
0.93392,80,142.417645
0.93714,76,142.457634
0.92822,87,142.564488
0.93225,82,142.564543
0.93087,84,142.580184
0.93874,74,142.710806
0.93311,81,142.747215
0.93387,80,142.7473
0.93873,74,143.616552
0.92901,86,143.628738
0.93146,83,143.628829
0.93227,82,143.719241
0.93227,82,143.719324
0.93955,73,143.750716
0.93633,77,143.788898
0.93632,77,143.816093
0.93631,77,144.700411
0.93549,78,144.727269
0.93144,83,144.793597
0.93473,79,144.819438
0.93235,82,144.887734
0.92989,85,144.903862
0.93231,82,144.91867
0.93388,80,144.918726
0.9331,81,148.628973
0.92662,89,148.709259
0.93233,82,148.736658
0.92995,85,148.748766
0.93555,78,148.76324
0.93306,81,148.821569
0.92903,86,148.86793
0.92987,85,148.882777
0.92992,85,149.824928
0.93076,84,149.937941
0.92983,85,149.93802
0.92744,88,149.949484
0.93225,82,149.975769
0.92919,86,149.97583
0.9315,83,150.022849
0.93226,82,150.022932
0.93794,75,151.356004
0.93794,75,151.356103
0.93232,82,151.422392
0.93232,82,151.422442
0.93232,82,151.422452
0.92515,91,151.504075
0.92515,91,151.504149
0.92515,91,151.504167
0.93875,74,152.385881
0.93478,79,152.448125
0.92823,87,152.46215
0.92739,88,152.476258
0.92988,85,152.532572
0.93632,77,152.547885
0.93472,79,152.572842
0.93387,80,152.588521
0.93632,77,156.213731
0.93712,76,156.270698
0.9347,79,156.332453
0.93874,74,156.376811
0.93794,75,156.376912
0.93144,83,156.376933
0.9323,82,156.431965
0.93063,84,156.477795
0.93712,76,157.270341
0.93311,81,157.384695
0.93309,81,157.456052
0.93225,82,157.505677
0.93145,83,157.523212
0.93063,84,157.537631
0.93313,81,157.55227
0.93079,84,157.627998
0.93308,81,158.356229
0.93147,83,158.508296
0.93231,82,158.564113
0.93473,79,158.58832
0.93388,80,158.588379
0.93147,83,158.657651
0.93145,83,158.67431
0.93226,82,158.74572
0.92663,89,162.368001
0.93553,78,162.369269
0.94037,72,162.369306
0.92986,85,162.522374
0.92985,85,162.548709
0.93792,75,162.562402
0.93066,84,162.618121
0.92986,85,162.618175
0.93631,77,163.442098
0.9363,77,163.442152
0.93235,82,163.514099
0.93468,79,163.630781
0.93793,75,163.676971
0.93389,80,163.677063
0.9347,79,163.732778
0.93066,84,163.745624
0.93792,75,165.175905
0.93792,75,165.175983
0.93792,75,165.176004
0.93307,81,165.227934
0.93307,81,165.227987
0.92983,85,165.259956
0.92983,85,165.260016
0.92983,85,165.260027
0.93714,76,166.238545
0.93631,77,166.256405
0.9339,80,166.298647
0.94198,70,166.298748
0.93552,78,166.353372
