#{"t_start": 1701186062.8982642, "env_id": "None"}
r,l,t
0.78748,56,20.493183
0.75184,66,20.535655
0.74124,69,20.553215
0.72676,73,20.55328
0.74496,68,20.565109
0.7626,63,20.595673
0.78448,57,20.654176
0.75268,66,20.667008
0.73744,70,20.680123
0.79112,55,21.543012
0.75876,64,21.551432
0.76592,62,21.575095
0.71624,76,21.601576
0.80596,51,21.633415
0.71976,75,21.641764
0.80952,50,21.644851
0.75548,65,21.70534
0.77008,61,21.729326
0.75904,64,21.729379
0.75556,65,21.764579
0.78124,58,21.776674
0.79512,54,21.812703
0.76612,62,21.833054
0.75172,66,21.835795
0.74152,69,21.910259
0.7666,62,21.913285
0.75892,64,21.918951
0.77748,59,21.946465
0.74516,68,21.962802
0.76248,63,21.987172
0.78404,57,21.99418
0.75868,64,22.012769
0.82748,45,22.428509
0.82748,45,22.428561
0.82748,45,22.428571
0.82748,45,22.428579
0.82748,45,22.428586
0.82748,45,22.428592
0.82748,45,22.428598
0.82748,45,22.428603
0.79872,53,22.611771
0.77704,59,22.629918
0.77708,59,22.629967
0.76596,62,22.639761
0.76572,62,22.639813
0.7552,65,22.648431
0.74836,67,22.65506
0.7264,73,23.506098
0.80956,50,23.626791
0.78412,57,23.632433
0.766,62,23.63835
0.73708,70,23.645144
0.77028,61,23.645185
0.75212,66,23.650502
0.76292,63,23.658615
0.7914,55,23.658656
0.80176,52,23.801742
0.7732,60,23.804818
0.75912,64,23.809849
0.77008,61,23.813179
0.74512,68,23.81619
0.74484,68,23.833283
0.75168,66,23.842069
0.72,75,23.857624
0.80924,50,23.954856
0.7842,57,23.971074
0.79152,55,23.974454
0.76648,62,23.98317
0.76688,62,23.997774
0.77372,60,24.009379
0.78092,58,24.029994
0.75892,64,24.030045
0.77028,61,24.130021
0.78428,57,24.135971
0.80984,50,24.13897
0.75188,66,24.157103
0.75176,66,24.167844
0.75532,65,24.188882
0.78092,58,24.188932
0.78084,58,24.188941
0.80948,50,25.057722
0.78776,56,25.079221
0.79496,54,25.093023
0.74776,67,25.10208
0.79856,53,25.124844
0.77044,61,25.124904
0.79144,55,25.130498
0.78756,56,25.134215
0.78024,58,25.225412
0.79876,53,25.231646
0.77352,60,25.265846
0.78388,57,25.265898
0.78428,57,25.295299
0.78432,57,25.298584
0.76604,62,25.304781
0.76648,62,25.304832
0.80936,50,25.370248
0.79524,54,25.38835
0.80924,50,25.410671
0.77676,59,25.433611
0.79204,55,25.451183
0.79156,55,25.457091
0.7558,65,25.478712
0.83484,43,25.833715
0.83484,43,25.833768
0.83484,43,25.833782
0.83484,43,25.833792
0.83484,43,25.833798
0.83484,43,25.833803
0.83484,43,25.833809
0.83484,43,25.833815
0.79112,55,26.020676
0.79172,55,26.020731
0.78464,57,26.027002
0.78384,57,26.027049
0.78372,57,26.027058
0.77324,60,26.037584
0.7702,61,26.041149
0.75932,64,26.050888
0.80584,51,26.937724
0.79864,53,26.951594
0.78772,56,26.961319
0.78056,58,26.967416
0.77344,60,26.967464
0.78032,58,26.978763
0.7878,56,26.98197
0.76244,63,26.989758
0.7952,54,27.09293
0.80196,52,27.106942
0.81672,48,27.115096
0.78764,56,27.123979
0.77056,61,27.137804
0.74828,67,27.140955
0.7876,56,27.147296
0.7482,67,27.168873
0.8172,48,27.246703
0.8058,51,27.263806
0.76232,63,27.277713
0.81664,48,27.284733
0.78404,57,27.307262
0.75556,65,27.315538
0.77724,59,27.320672
0.76984,61,27.344675
0.80944,50,27.391576
0.79184,55,27.438
0.77348,60,27.441114
0.748,67,27.474778
0.7698,61,27.491233
0.7772,59,27.491289
0.78768,56,27.509013
0.72672,73,27.516999
0.78808,56,27.55549
0.81688,48,27.576957
0.82052,47,27.613302
0.75876,64,28.362738
0.7876,56,28.393803
0.79092,55,28.414813
0.7562,65,28.417577
0.77372,60,28.420757
0.80584,51,28.46271
0.76668,62,28.471186
0.78804,56,28.507566
0.78436,57,28.519634
0.78852,56,28.54842
0.81716,48,28.548487
0.78788,56,28.577109
0.78104,58,28.579962
0.80612,51,28.612858
0.78772,56,28.61915
0.80208,52,28.656458
0.79148,55,28.677311
0.78076,58,28.712915
0.76944,61,28.721476
0.76976,61,28.754991
0.76248,63,28.789632
0.8134,49,28.79599
0.80204,52,28.804426
0.81688,48,28.849334
0.85632,37,29.379506
0.85632,37,29.379562
0.85632,37,29.379572
0.85632,37,29.379579
0.85632,37,29.379586
0.85632,37,29.379592
0.85632,37,29.379598
0.85632,37,29.379604
0.80564,51,29.559176
0.806,51,29.559231
0.80224,52,29.562647
0.79496,54,29.567919
0.79168,55,29.571245
0.78448,57,29.576729
0.77336,60,29.585504
0.74844,67,29.60737
0.80208,52,30.431862
0.79528,54,30.437894
0.802,52,30.441332
0.7842,57,30.457575
0.75872,64,30.468721
0.80544,51,30.473996
0.78136,58,30.47404
0.76928,61,30.474048
0.81304,49,30.56278
0.78408,57,30.578603
0.79184,55,30.581389
0.81676,48,30.596682
0.80224,52,30.60257
0.80944,50,30.602621
0.79156,55,30.615624
0.7698,61,30.615682
0.7776,59,30.726917
0.79236,55,30.734833
0.8166,48,30.747521
0.76644,62,30.750797
0.78452,57,30.753857
0.79172,55,30.753913
0.79152,55,30.769435
0.75536,65,30.78496
0.80192,52,30.868083
0.80604,51,30.88808
0.78032,58,30.894736
0.79492,54,30.900834
0.79124,55,30.907068
0.7772,59,30.918073
0.79524,54,30.918134
0.7628,63,30.956934
0.79144,55,31.026332
0.82384,46,31.026383
0.81708,48,31.037728
0.79468,54,31.044781
0.7984,53,31.060059
0.80208,52,31.06864
0.79876,53,31.072115
0.81672,48,31.097857
0.82356,46,31.874053
0.79136,55,31.886533
0.79836,53,31.897953
0.82396,46,31.900986
0.80576,51,31.906295
0.80248,52,31.919426
0.74092,69,31.925636
0.82044,47,31.93174
0.81636,48,32.027246
0.79484,54,32.030547
0.76988,61,32.03685
0.79832,53,32.039914
0.7882,56,32.057094
0.79136,55,32.079774
0.77708,59,32.085606
0.75872,64,32.09437
0.81992,47,32.165111
0.81988,47,32.170702
0.79904,53,32.189788
0.77344,60,32.19955
0.77304,60,32.227472
0.80284,52,32.233311
0.87084,33,32.564041
0.87084,33,32.564107
0.87084,33,32.564131
0.87084,33,32.564138
0.87084,33,32.564144
0.87084,33,32.56415
0.87084,33,32.564155
0.87084,33,32.56416
0.816,48,32.724513
0.81696,48,32.724569
0.7914,55,32.743984
0.79112,55,32.744046
0.79144,55,32.744055
0.788,56,32.74727
0.7768,59,32.756004
0.76976,61,32.761861
0.79496,54,32.87607
0.79868,53,32.893648
0.79144,55,33.688039
0.75876,64,33.693813
0.7702,61,33.707376
0.76692,62,33.707427
0.77716,59,33.710213
0.75476,65,33.734659
0.79516,54,33.817824
0.80552,51,33.827815
0.7916,55,33.846047
0.81668,48,33.846096
0.81296,49,33.849626
0.781,58,33.860936
0.80588,51,33.879625
0.76552,62,33.88902
0.79852,53,33.970874
0.80212,52,33.976321
0.80616,51,33.98909
0.806,51,33.991874
0.76576,62,34.020008
0.76592,62,34.034716
0.79492,54,34.040667
0.759,64,34.060232
0.8058,51,34.108328
0.80556,51,34.114324
0.82004,47,34.117077
0.82752,45,34.142341
0.81688,48,34.17439
0.80216,52,34.180829
0.74104,69,34.18701
0.79128,55,34.215938
0.82424,46,34.253057
0.81348,49,34.256978
0.81316,49,34.265329
0.80276,52,34.297798
0.8458,40,34.303809
0.80228,52,34.324972
0.79844,53,34.333785
0.82032,47,34.35099
0.8094,50,34.40585
0.77428,60,35.142363
0.76564,62,35.145022
0.84164,41,35.164979
0.79124,55,35.167776
0.8022,52,35.184892
0.75916,64,35.194865
0.7774,59,35.228567
0.82728,45,35.240818
0.82052,47,35.262332
0.7844,57,35.293087
0.795,54,35.305828
0.80964,50,35.31883
0.7808,58,35.322493
0.7876,56,35.34881
0.80668,51,35.36832
0.80572,51,35.382813
0.80196,52,35.411854
0.79912,53,35.461585
0.8166,48,35.461639
0.7772,59,35.465218
0.7916,55,35.479227
0.8168,48,35.488274
0.8384,42,35.504959
0.87088,33,35.804682
0.87088,33,35.804755
0.87088,33,35.804767
0.87088,33,35.804774
0.87088,33,35.804779
0.87088,33,35.804785
0.87088,33,35.80479
